"","Country","CreationDate","CountTotalUsers","CountTotalUsersStack"
"2179","Ghana","2012-10",1,3
"2180","Ghana","2014-01",1,4
"2181","Ghana","2014-07",1,5
"2182","Ghana","2014-10",2,7
"2183","Ghana","2015-04",1,8
"2184","Ghana","2016-02",1,9
"2185","Ghana","2017-07",1,10
"2186","Ghana","2017-09",1,11
"2187","Ghana","2017-12",2,13
"2188","Ghana","2018-03",1,14
"2189","Ghana","2018-04",1,15
"2190","Ghana","2018-10",1,16
"2191","Ghana","2018-11",3,19
"2192","Gibraltar","2011-05",1,1
"2193","Gibraltar","2013-11",1,2
"2194","Gibraltar","2017-03",1,3
"2195","Gibraltar","2018-05",1,4
"2196","Gibraltar","2018-10",1,5
"2197","Greece","2010-08",1,1
"2198","Greece","2010-09",1,2
"2199","Greece","2010-11",1,3
"2200","Greece","2011-01",1,4
"2201","Greece","2011-02",2,6
"2202","Greece","2011-03",3,9
"2203","Greece","2011-04",2,11
"2204","Greece","2011-07",1,12
"2205","Greece","2011-08",1,13
"2206","Greece","2011-09",1,14
"2207","Greece","2011-10",4,18
"2208","Greece","2011-11",2,20
"2209","Greece","2011-12",2,22
"2210","Greece","2012-01",1,23
"2211","Greece","2012-03",2,25
"2212","Greece","2012-04",1,26
"2213","Greece","2012-05",3,29
"2214","Greece","2012-06",3,32
"2215","Greece","2012-09",2,34
"2216","Greece","2012-10",4,38
"2217","Greece","2012-11",1,39
"2218","Greece","2013-01",5,44
"2219","Greece","2013-02",1,45
"2220","Greece","2013-03",3,48
"2221","Greece","2013-04",1,49
"2222","Greece","2013-08",2,51
"2223","Greece","2013-10",2,53
"2224","Greece","2013-11",1,54
"2225","Greece","2014-01",1,55
"2226","Greece","2014-02",1,56
"2227","Greece","2014-03",2,58
"2228","Greece","2014-04",3,61
"2229","Greece","2014-05",3,64
"2230","Greece","2014-08",2,66
"2231","Greece","2014-09",3,69
"2232","Greece","2014-10",4,73
"2233","Greece","2014-11",3,76
"2234","Greece","2014-12",1,77
"2235","Greece","2015-01",2,79
"2236","Greece","2015-02",7,86
"2237","Greece","2015-03",2,88
"2238","Greece","2015-04",2,90
"2239","Greece","2015-05",2,92
"2240","Greece","2015-06",1,93
"2241","Greece","2015-07",1,94
"2242","Greece","2015-08",4,98
"2243","Greece","2015-09",2,100
"2244","Greece","2015-10",3,103
"2245","Greece","2015-11",4,107
"2246","Greece","2015-12",3,110
"2247","Greece","2016-01",2,112
"2248","Greece","2016-02",4,116
"2249","Greece","2016-03",3,119
"2250","Greece","2016-04",2,121
"2251","Greece","2016-05",3,124
"2252","Greece","2016-06",2,126
"2253","Greece","2016-07",3,129
"2254","Greece","2016-09",2,131
"2255","Greece","2016-10",4,135
"2256","Greece","2016-11",4,139
"2257","Greece","2016-12",2,141
"2258","Greece","2017-01",3,144
"2259","Greece","2017-02",2,146
"2260","Greece","2017-03",4,150
"2261","Greece","2017-04",2,152
"2262","Greece","2017-05",2,154
"2263","Greece","2017-06",2,156
"2264","Greece","2017-07",2,158
"2265","Greece","2017-08",3,161
"2266","Greece","2017-09",6,167
"2267","Greece","2017-10",2,169
"2268","Greece","2017-11",5,174
"2269","Greece","2017-12",1,175
"2270","Greece","2018-01",3,178
"2271","Greece","2018-02",6,184
"2272","Greece","2018-03",3,187
"2273","Greece","2018-04",3,190
"2274","Greece","2018-05",2,192
"2275","Greece","2018-06",2,194
"2276","Greece","2018-07",2,196
"2277","Greece","2018-08",2,198
"2278","Greece","2018-10",6,204
"2279","Greece","2018-11",2,206
"2280","Greenland","2015-08",1,1
"2281","Grenada","2017-03",1,1
"2282","Guam","2013-03",1,1
"2283","Guam","2013-06",1,2
"2284","Guam","2017-01",1,3
"2285","Guatemala","2011-02",1,1
"2286","Guatemala","2011-10",1,2
"2287","Guatemala","2012-12",1,3
"2288","Guatemala","2014-01",1,4
"2289","Guatemala","2014-03",1,5
"2290","Guatemala","2014-04",1,6
"2291","Guatemala","2014-06",2,8
"2292","Guatemala","2015-09",1,9
"2293","Guatemala","2015-11",2,11
"2294","Guatemala","2015-12",2,13
"2295","Guatemala","2016-05",1,14
"2296","Guatemala","2016-10",1,15
"2297","Guatemala","2016-12",1,16
"2298","Guatemala","2018-01",1,17
"2299","Guatemala","2018-05",1,18
"2300","Guatemala","2018-06",1,19
"2301","Guernsey","2014-04",1,1
"2302","Guernsey","2016-08",1,2
"2303","Haiti","2013-12",1,1
"2304","Haiti","2017-02",1,2
"2305","Honduras","2012-11",1,1
"2306","Honduras","2015-07",1,2
"2307","Honduras","2015-10",1,3
"2308","Honduras","2015-11",1,4
"2309","Honduras","2016-03",1,5
"2310","Honduras","2017-05",1,6
"2311","Honduras","2018-05",1,7
"2312","Hong Kong","2011-02",1,1
"2313","Hong Kong","2011-03",1,2
"2314","Hong Kong","2011-04",2,4
"2315","Hong Kong","2011-06",2,6
"2316","Hong Kong","2011-07",1,7
"2317","Hong Kong","2011-08",3,10
"2318","Hong Kong","2011-10",2,12
"2319","Hong Kong","2011-11",1,13
"2320","Hong Kong","2012-01",2,15
"2321","Hong Kong","2012-02",1,16
"2322","Hong Kong","2012-03",1,17
"2323","Hong Kong","2012-04",4,21
"2324","Hong Kong","2012-05",1,22
"2325","Hong Kong","2012-06",3,25
"2326","Hong Kong","2012-07",1,26
"2327","Hong Kong","2012-08",1,27
"2328","Hong Kong","2012-09",5,32
"2329","Hong Kong","2012-11",4,36
"2330","Hong Kong","2012-12",1,37
"2331","Hong Kong","2013-01",3,40
"2332","Hong Kong","2013-02",2,42
"2333","Hong Kong","2013-03",3,45
"2334","Hong Kong","2013-04",2,47
"2335","Hong Kong","2013-05",4,51
"2336","Hong Kong","2013-06",5,56
"2337","Hong Kong","2013-07",2,58
"2338","Hong Kong","2013-08",1,59
"2339","Hong Kong","2013-09",2,61
"2340","Hong Kong","2013-10",1,62
"2341","Hong Kong","2013-11",2,64
"2342","Hong Kong","2013-12",2,66
"2343","Hong Kong","2014-01",2,68
"2344","Hong Kong","2014-02",2,70
"2345","Hong Kong","2014-03",3,73
"2346","Hong Kong","2014-04",2,75
"2347","Hong Kong","2014-05",1,76
"2348","Hong Kong","2014-06",1,77
"2349","Hong Kong","2014-07",2,79
"2350","Hong Kong","2014-08",1,80
"2351","Hong Kong","2014-09",4,84
"2352","Hong Kong","2014-10",2,86
"2353","Hong Kong","2014-11",5,91
"2354","Hong Kong","2014-12",4,95
"2355","Hong Kong","2015-01",3,98
"2356","Hong Kong","2015-02",1,99
"2357","Hong Kong","2015-03",4,103
"2358","Hong Kong","2015-04",2,105
"2359","Hong Kong","2015-06",1,106
"2360","Hong Kong","2015-07",2,108
"2361","Hong Kong","2015-08",4,112
"2362","Hong Kong","2015-10",4,116
"2363","Hong Kong","2015-11",3,119
"2364","Hong Kong","2015-12",1,120
"2365","Hong Kong","2016-01",1,121
"2366","Hong Kong","2016-02",3,124
"2367","Hong Kong","2016-03",3,127
"2368","Hong Kong","2016-04",5,132
"2369","Hong Kong","2016-05",3,135
"2370","Hong Kong","2016-06",2,137
"2371","Hong Kong","2016-07",3,140
"2372","Hong Kong","2016-08",3,143
"2373","Hong Kong","2016-09",2,145
"2374","Hong Kong","2016-10",1,146
"2375","Hong Kong","2016-11",3,149
"2376","Hong Kong","2016-12",3,152
"2377","Hong Kong","2017-02",3,155
"2378","Hong Kong","2017-03",3,158
"2379","Hong Kong","2017-05",4,162
"2380","Hong Kong","2017-06",3,165
"2381","Hong Kong","2017-07",3,168
"2382","Hong Kong","2017-08",4,172
"2383","Hong Kong","2017-09",2,174
"2384","Hong Kong","2017-10",3,177
"2385","Hong Kong","2017-11",3,180
"2386","Hong Kong","2017-12",3,183
"2387","Hong Kong","2018-01",2,185
"2388","Hong Kong","2018-02",1,186
"2389","Hong Kong","2018-03",1,187
"2390","Hong Kong","2018-04",3,190
"2391","Hong Kong","2018-06",3,193
"2392","Hong Kong","2018-07",2,195
"2393","Hong Kong","2018-08",3,198
"2394","Hong Kong","2018-09",3,201
"2395","Hong Kong","2018-10",6,207
"2396","Hong Kong","2018-11",7,214
"2397","Hungary","2010-08",1,1
"2398","Hungary","2010-12",2,3
"2399","Hungary","2011-02",2,5
"2400","Hungary","2011-03",2,7
"2401","Hungary","2011-04",2,9
"2402","Hungary","2011-05",2,11
"2403","Hungary","2011-06",1,12
"2404","Hungary","2011-07",3,15
"2405","Hungary","2011-08",2,17
"2406","Hungary","2011-09",1,18
"2407","Hungary","2011-10",2,20
"2408","Hungary","2011-11",1,21
"2409","Hungary","2011-12",2,23
"2410","Hungary","2012-01",1,24
"2411","Hungary","2012-02",2,26
"2412","Hungary","2012-03",4,30
"2413","Hungary","2012-04",1,31
"2414","Hungary","2012-05",1,32
"2415","Hungary","2012-07",2,34
"2416","Hungary","2012-09",1,35
"2417","Hungary","2012-10",3,38
"2418","Hungary","2012-11",1,39
"2419","Hungary","2013-01",1,40
"2420","Hungary","2013-02",1,41
"2421","Hungary","2013-03",1,42
"2422","Hungary","2013-04",1,43
"2423","Hungary","2013-05",1,44
"2424","Hungary","2013-06",2,46
"2425","Hungary","2013-07",2,48
"2426","Hungary","2013-09",1,49
"2427","Hungary","2013-10",1,50
"2428","Hungary","2013-11",1,51
"2429","Hungary","2013-12",2,53
"2430","Hungary","2014-01",3,56
"2431","Hungary","2014-02",2,58
"2432","Hungary","2014-03",3,61
"2433","Hungary","2014-04",4,65
"2434","Hungary","2014-05",2,67
"2435","Hungary","2014-06",1,68
"2436","Hungary","2014-08",3,71
"2437","Hungary","2014-09",4,75
"2438","Hungary","2014-10",5,80
"2439","Hungary","2014-11",5,85
"2440","Hungary","2014-12",5,90
"2441","Hungary","2015-01",2,92
"2442","Hungary","2015-02",3,95
"2443","Hungary","2015-03",2,97
"2444","Hungary","2015-04",1,98
"2445","Hungary","2015-05",3,101
"2446","Hungary","2015-06",1,102
"2447","Hungary","2015-07",3,105
"2448","Hungary","2015-08",4,109
"2449","Hungary","2015-09",2,111
"2450","Hungary","2015-10",4,115
"2451","Hungary","2015-11",2,117
"2452","Hungary","2015-12",2,119
"2453","Hungary","2016-01",3,122
"2454","Hungary","2016-02",3,125
"2455","Hungary","2016-03",1,126
"2456","Hungary","2016-04",1,127
"2457","Hungary","2016-05",2,129
"2458","Hungary","2016-06",1,130
"2459","Hungary","2016-07",2,132
"2460","Hungary","2016-08",3,135
"2461","Hungary","2016-09",5,140
"2462","Hungary","2016-10",4,144
"2463","Hungary","2016-11",5,149
"2464","Hungary","2016-12",1,150
"2465","Hungary","2017-01",3,153
"2466","Hungary","2017-02",2,155
"2467","Hungary","2017-03",1,156
"2468","Hungary","2017-04",1,157
"2469","Hungary","2017-05",2,159
"2470","Hungary","2017-07",1,160
"2471","Hungary","2017-08",3,163
"2472","Hungary","2017-09",2,165
"2473","Hungary","2017-10",4,169
"2474","Hungary","2017-11",3,172
"2475","Hungary","2017-12",4,176
"2476","Hungary","2018-01",2,178
"2477","Hungary","2018-02",3,181
"2478","Hungary","2018-03",1,182
"2479","Hungary","2018-04",6,188
"2480","Hungary","2018-05",2,190
"2481","Hungary","2018-06",4,194
"2482","Hungary","2018-07",4,198
"2483","Hungary","2018-09",2,200
"2484","Hungary","2018-10",4,204
"2485","Hungary","2018-11",1,205
"2486","Iceland","2011-01",1,1
"2487","Iceland","2011-02",1,2
"2488","Iceland","2011-05",1,3
"2489","Iceland","2011-06",1,4
"2490","Iceland","2011-07",2,6
"2491","Iceland","2011-08",1,7
"2492","Iceland","2011-10",1,8
"2493","Iceland","2011-12",2,10
"2494","Iceland","2012-06",1,11
"2495","Iceland","2012-07",1,12
"2496","Iceland","2012-10",1,13
"2497","Iceland","2013-05",1,14
"2498","Iceland","2013-07",1,15
"2499","Iceland","2013-11",1,16
"2500","Iceland","2013-12",2,18
"2501","Iceland","2014-04",1,19
"2502","Iceland","2014-06",1,20
"2503","Iceland","2014-08",1,21
"2504","Iceland","2014-09",1,22
"2505","Iceland","2015-01",1,23
"2506","Iceland","2015-02",1,24
"2507","Iceland","2015-06",1,25
"2508","Iceland","2015-08",1,26
"2509","Iceland","2015-11",1,27
"2510","Iceland","2015-12",2,29
"2511","Iceland","2016-06",1,30
"2512","Iceland","2016-07",1,31
"2513","Iceland","2016-08",1,32
"2514","Iceland","2016-10",1,33
"2515","Iceland","2016-12",1,34
"2516","Iceland","2017-02",1,35
"2517","Iceland","2017-06",1,36
"2518","Iceland","2017-07",1,37
"2519","Iceland","2017-09",1,38
"2520","Iceland","2017-10",2,40
"2521","Iceland","2017-11",1,41
"2522","Iceland","2018-02",1,42
"2523","Iceland","2018-03",1,43
"2524","Iceland","2018-04",1,44
"2525","Iceland","2018-08",1,45
"2526","India","2010-08",3,3
"2527","India","2010-09",9,12
"2528","India","2010-10",3,15
"2529","India","2010-11",6,21
"2530","India","2010-12",10,31
"2531","India","2011-01",13,44
"2532","India","2011-02",11,55
"2533","India","2011-03",10,65
"2534","India","2011-04",20,85
"2535","India","2011-05",13,98
"2536","India","2011-06",11,109
"2537","India","2011-07",11,120
"2538","India","2011-08",19,139
"2539","India","2011-09",9,148
"2540","India","2011-10",20,168
"2541","India","2011-11",14,182
"2542","India","2011-12",15,197
"2543","India","2012-01",20,217
"2544","India","2012-02",20,237
"2545","India","2012-03",23,260
"2546","India","2012-04",21,281
"2547","India","2012-05",21,302
"2548","India","2012-06",17,319
"2549","India","2012-07",24,343
"2550","India","2012-08",18,361
"2551","India","2012-09",30,391
"2552","India","2012-10",30,421
"2553","India","2012-11",22,443
"2554","India","2012-12",22,465
"2555","India","2013-01",40,505
"2556","India","2013-02",31,536
"2557","India","2013-03",38,574
"2558","India","2013-04",31,605
"2559","India","2013-05",26,631
"2560","India","2013-06",25,656
"2561","India","2013-07",33,689
"2562","India","2013-08",37,726
"2563","India","2013-09",24,750
"2564","India","2013-10",40,790
"2565","India","2013-11",32,822
"2566","India","2013-12",39,861
"2567","India","2014-01",36,897
"2568","India","2014-02",50,947
"2569","India","2014-03",43,990
"2570","India","2014-04",30,1020
"2571","India","2014-05",23,1043
"2572","India","2014-06",42,1085
"2573","India","2014-07",49,1134
"2574","India","2014-08",37,1171
"2575","India","2014-09",56,1227
"2576","India","2014-10",53,1280
"2577","India","2014-11",55,1335
"2578","India","2014-12",53,1388
"2579","India","2015-01",41,1429
"2580","India","2015-02",47,1476
"2581","India","2015-03",67,1543
"2582","India","2015-04",56,1599
"2583","India","2015-05",53,1652
"2584","India","2015-06",76,1728
"2585","India","2015-07",72,1800
"2586","India","2015-08",68,1868
"2587","India","2015-09",59,1927
"2588","India","2015-10",72,1999
"2589","India","2015-11",70,2069
"2590","India","2015-12",73,2142
"2591","India","2016-01",76,2218
"2592","India","2016-02",52,2270
"2593","India","2016-03",61,2331
"2594","India","2016-04",69,2400
"2595","India","2016-05",69,2469
"2596","India","2016-06",68,2537
"2597","India","2016-07",83,2620
"2598","India","2016-08",69,2689
"2599","India","2016-09",69,2758
"2600","India","2016-10",84,2842
"2601","India","2016-11",84,2926
"2602","India","2016-12",88,3014
"2603","India","2017-01",80,3094
"2604","India","2017-02",61,3155
"2605","India","2017-03",86,3241
"2606","India","2017-04",64,3305
"2607","India","2017-05",96,3401
"2608","India","2017-06",85,3486
"2609","India","2017-07",93,3579
"2610","India","2017-08",84,3663
"2611","India","2017-09",84,3747
"2612","India","2017-10",86,3833
"2613","India","2017-11",111,3944
"2614","India","2017-12",92,4036
"2615","India","2018-01",81,4117
"2616","India","2018-02",74,4191
"2617","India","2018-03",108,4299
"2618","India","2018-04",83,4382
"2619","India","2018-05",83,4465
"2620","India","2018-06",73,4538
"2621","India","2018-07",95,4633
"2622","India","2018-08",90,4723
"2623","India","2018-09",114,4837
"2624","India","2018-10",144,4981
"2625","India","2018-11",126,5107
"2626","India","2018-12",1,5108
"2627","Indonesia","2010-10",1,1
"2628","Indonesia","2011-01",1,2
"2629","Indonesia","2011-02",2,4
"2630","Indonesia","2011-04",3,7
"2631","Indonesia","2011-06",3,10
"2632","Indonesia","2011-07",1,11
"2633","Indonesia","2011-08",2,13
"2634","Indonesia","2011-10",2,15
"2635","Indonesia","2011-12",1,16
"2636","Indonesia","2012-01",2,18
"2637","Indonesia","2012-02",1,19
"2638","Indonesia","2012-03",1,20
"2639","Indonesia","2012-05",1,21
"2640","Indonesia","2012-07",1,22
"2641","Indonesia","2012-08",2,24
"2642","Indonesia","2012-10",1,25
"2643","Indonesia","2012-11",3,28
"2644","Indonesia","2012-12",3,31
"2645","Indonesia","2013-03",2,33
"2646","Indonesia","2013-05",2,35
"2647","Indonesia","2013-07",2,37
"2648","Indonesia","2013-08",1,38
"2649","Indonesia","2013-09",1,39
"2650","Indonesia","2013-11",2,41
"2651","Indonesia","2013-12",2,43
"2652","Indonesia","2014-02",3,46
"2653","Indonesia","2014-03",2,48
"2654","Indonesia","2014-04",3,51
"2655","Indonesia","2014-05",1,52
"2656","Indonesia","2014-06",4,56
"2657","Indonesia","2014-07",4,60
"2658","Indonesia","2014-08",2,62
"2659","Indonesia","2014-09",2,64
"2660","Indonesia","2014-10",5,69
"2661","Indonesia","2014-11",1,70
"2662","Indonesia","2014-12",5,75
"2663","Indonesia","2015-01",5,80
"2664","Indonesia","2015-02",4,84
"2665","Indonesia","2015-03",4,88
"2666","Indonesia","2015-05",2,90
"2667","Indonesia","2015-06",2,92
"2668","Indonesia","2015-07",4,96
"2669","Indonesia","2015-09",3,99
"2670","Indonesia","2015-10",4,103
"2671","Indonesia","2015-11",7,110
"2672","Indonesia","2015-12",6,116
"2673","Indonesia","2016-01",4,120
"2674","Indonesia","2016-02",6,126
"2675","Indonesia","2016-03",3,129
"2676","Indonesia","2016-04",3,132
"2677","Indonesia","2016-05",3,135
"2678","Indonesia","2016-06",1,136
"2679","Indonesia","2016-07",2,138
"2680","Indonesia","2016-08",3,141
"2681","Indonesia","2016-09",1,142
"2682","Indonesia","2016-10",4,146
"2683","Indonesia","2016-11",6,152
"2684","Indonesia","2016-12",1,153
"2685","Indonesia","2017-01",6,159
"2686","Indonesia","2017-02",2,161
"2687","Indonesia","2017-03",3,164
"2688","Indonesia","2017-04",1,165
"2689","Indonesia","2017-05",6,171
"2690","Indonesia","2017-06",5,176
"2691","Indonesia","2017-07",3,179
"2692","Indonesia","2017-08",4,183
"2693","Indonesia","2017-09",4,187
"2694","Indonesia","2017-10",2,189
"2695","Indonesia","2017-11",5,194
"2696","Indonesia","2017-12",9,203
"2697","Indonesia","2018-01",10,213
"2698","Indonesia","2018-02",5,218
"2699","Indonesia","2018-03",6,224
"2700","Indonesia","2018-04",3,227
"2701","Indonesia","2018-05",8,235
"2702","Indonesia","2018-06",4,239
"2703","Indonesia","2018-07",1,240
"2704","Indonesia","2018-09",6,246
"2705","Indonesia","2018-10",4,250
"2706","Indonesia","2018-11",7,257
"2707","Iran","2010-08",1,1
"2708","Iran","2010-10",1,2
"2709","Iran","2011-03",1,3
"2710","Iran","2011-05",1,4
"2711","Iran","2011-07",2,6
"2712","Iran","2011-08",1,7
"2713","Iran","2011-10",1,8
"2714","Iran","2011-12",2,10
"2715","Iran","2012-01",1,11
"2716","Iran","2012-02",1,12
"2717","Iran","2012-04",1,13
"2718","Iran","2012-05",1,14
"2719","Iran","2012-06",1,15
"2720","Iran","2012-07",2,17
"2721","Iran","2012-10",3,20
"2722","Iran","2012-12",2,22
"2723","Iran","2013-01",4,26
"2724","Iran","2013-02",2,28
"2725","Iran","2013-03",3,31
"2726","Iran","2013-04",3,34
"2727","Iran","2013-06",1,35
"2728","Iran","2013-07",4,39
"2729","Iran","2013-08",1,40
"2730","Iran","2013-11",2,42
"2731","Iran","2013-12",6,48
"2732","Iran","2014-02",4,52
"2733","Iran","2014-03",4,56
"2734","Iran","2014-04",5,61
"2735","Iran","2014-05",1,62
"2736","Iran","2014-06",4,66
"2737","Iran","2014-08",1,67
"2738","Iran","2014-09",3,70
"2739","Iran","2014-10",7,77
"2740","Iran","2014-11",3,80
"2741","Iran","2014-12",2,82
"2742","Iran","2015-01",1,83
"2743","Iran","2015-02",2,85
"2744","Iran","2015-03",2,87
"2745","Iran","2015-04",3,90
"2746","Iran","2015-05",4,94
"2747","Iran","2015-06",1,95
"2748","Iran","2015-07",5,100
"2749","Iran","2015-08",2,102
"2750","Iran","2015-09",4,106
"2751","Iran","2015-10",8,114
"2752","Iran","2015-11",5,119
"2753","Iran","2015-12",9,128
"2754","Iran","2016-01",2,130
"2755","Iran","2016-02",1,131
